Sr._No.,KYC_Attributes,Surname,Name,Father_Name,Mother_Name,Spouse_Name,Date_of_Birth,Gender,Blood_Group,Home_Address,Office_Address,Communication_Address,PAN_no,Aadhar_no,Passport_no,BankAcDetails,CreditCard,Mobile_No,Email_Id,Nationality,Voter_Card_ID,DL,year_of_Birth,Age
11,Passport,Gurnani,Amar,Ajay,Uma,Sukanya,1984-08-15,Male,AB+,GS Rd  Ganeshguri Chariali  Nr Beekay Tower   Guwahati   781006  Assam,,"GS Rd, Ganeshguri Chariali, Nr Beekay Tower,  Guwahati - 781006, Assam",ARARE1324G,989796959493,J5476980,0,,9207040196,Amar@gmail.com,Indian,,,1984,37
12,Passport,Padagavakar,Prem,Atul,Maya,Samrudhi,1979-09-07,Male,O+,520  B   Ludhiana   141002  Punjab,,"520  B,  Ludhiana - 141002, Punjab",AWAWQ2143R,959697989192,J9807650,0,,1612444717,Prem@gmail.com,Indian,,,1979,42
13,Passport,Banahatti,Sunder,Shankar,Jayalakshmi,Saumya,1985-02-05,Male,AB+,41   Trimurti Bldg  Comercial Centre  New Friends Colony  Delhi 110065  Delhi,,"41 , Trimurti Bldg, Comercial Centre, New Friends Colony, Delhi 110065, Delhi",AQAWR3214Q,252724262829,J3564789,0,,1126843280,Sunder@gmail.com,Indian,,,1985,36
14,Passport,Chadda,Jwala,Jaikishan,Jaya,Vishal,1989-06-25,Female,B-,Flat No  144  Sejal Arcade  Malad  Mumbai   400007  Maharashtra,,"Flat No. 144, Sejal Arcade, Malad, Mumbai - 400007, Maharashtra",ABABC7532D,787974757376,J6758493,0,,9711111111,Jwala@gmail.com,Indian,,,1989,32
15,Passport,Sunder,Aaloak,Biren Sunder,Aarti Sunder,Nikita Sunder,1978-11-20,Male,AB+,19  Hrishikesh Society  RadhaPur Ranchi   296512  Jharkhand,,"19, Hrishikesh Society, RadhaPur Ranchi - 296512, Jharkhand",AASRC3214Q,123456889010,J4588637,0,,9800000010,Aaloak@fakemail.com,Indian,,,1978,43
16,Passport,Basak,Aarav,Tarun Basak,Urvashi Basak,Alka Basak,1990-10-22,Male,AB+,97  Radhika Nagar  Rajkot   307271  Gujarat,,"97, Radhika Nagar, Rajkot - 307271, Gujarat",SKGKW7532D,227111334455,J2188235,0,,9825232123,,Indian,,,1990,31
17,Passport,Agarwal,Abhay,Pran Agarwal,Nilam Agarwal,Abha Agarwal,1981-08-28,Male,AB+,Abids  Tilak Road  Hyderabad  500001  Andhra Pradesh,,"Abids, Tilak Road, Hyderabad, 500001, Andhra Pradesh",CDGFH1243B,666554332211,J3524788,0,,4024755216,Abhay@fakemail.com,Indian,,,1981,40
18,Passport,Purohit,Alisha,Jai Chaudhari,Aruna Chaudhari,Aniket Purohit,1979-10-20,Female,AB+,Sai Vandan Apt Nr Lokmanya Bus Depot  Gala No 9 Davale Nagar  Jekegram  Mumbai  400606  Maharashtra,,"Sai Vandan Apt Nr Lokmanya Bus Depot, Gala No.9 Davale Nagar, Jekegram, Mumbai, 400606, Maharashtra",COEPE1234F,201022405060,J2231242,0,,2225884625,Alisha@fakemail.com,Indian,,,1979,42
19,Passport,Gurnani,Amar,Ajay,Uma,Sukanya,1984-08-15,Male,AB+,GS Rd  Ganeshguri Chariali  Nr Beekay Tower   Guwahati   781006  Assam,,"GS Rd, Ganeshguri Chariali, Nr Beekay Tower,  Guwahati - 781006, Assam",ARARE1324G,989796959493,J5476980,0,,9207040196,Amar@gmail.com,Indian,,,1984,37
20,Passport,Ranganathan,Amrita,Sivakumar Subramanian,Lakshmi Subramanian,Amrut,1985-02-05,Female,AB+,11  Uttaradimuttrd nrnationalcllge  Basavanagudi  Banglore 560004  Karnataka,,"11, Uttaradimuttrd,nrnationalcllge, Basavanagudi, Banglore 560004, Karnataka",AQHWR3214Q,899091929394,J3569089,0,,26672227,Amrita@Fakemail.com,Indian,,,1985,36
21,Passport,Singh,Anand,Lakshmana,Sarojini,Leela Singh,1998-02-21,Male,AB+,1st Floor  18 A  Patel Shopping Center  Sainath Road  Malad(w)  Mumbai  400062  Maharashtra,,"1st Floor, 18 A, Patel Shopping Center, Sainath Road, Malad(w), Mumbai, 400062, Maharashtra",DELPJ5584L,655544332211,J1432535,0,,2228813066,,Indian,,,1998,23
22,Passport,Brahmbhatt,Malati,Mayur Srivastava,Padma Srivastava,Mahesh Brahmbhatt,1984-04-13,Female,O+,311 d  Nathala Bhavan  L B S Marg  Ghatkopar (west)  Mumbai  400086  Maharashtra,,"311-d, Nathala Bhavan, L B S Marg, Ghatkopar (west), Mumbai, 400086, Maharashtra",DYBTB8455L,331112245566,J9897611,0,,99000 00010,Malati@fakemail.com,Indian,,,1984,37
23,Passport,Patel,Manjusha,Kailash Kher,Rashmi Kher,Mahesh Patel,1990-07-21,Female,A-,10/172  G N Mills Pos  Koundampalayam  Coimbatore  641029  Tamil Nadu,,"10/172, G N Mills Pos, Koundampalayam, Coimbatore, 641029, Tamil Nadu",DECNG5584L,655543632211,J1443535,0,,9800098000,Manjusha@fakemail.com,Indian,,,1990,31
24,Passport,Singh,Manoj,Arjuna,Akshara,Alia Singh,1990-10-25,Male,AB+,21  Anand Indl Estate  M S Road  Wagle Estate  Thane(w)  Mumbai  400604  Maharashtra,,"21, Anand Indl Estate, M S Road, Wagle Estate, Thane(w), Mumbai, 400604, Maharashtra",SKGBC7532D,227711334455,J2128235,0,,9890111198,,Indian,,,1990,31
25,Passport,Bhatia,Mohandas,Abhiram Bhatia,Isha Bhatia,Kasturi Bhatia,1997-05-21,Male,AB+,521  Arneja Corner Gallery  Sec 17  Vashi  Mumbai  400705  Maharashtra,,"521, Arneja Corner Gallery, Sec 17, Vashi, Mumbai, 400705, Maharashtra",LCKER7654N,878896868585,J9979744,0,,2255912118,Mohandas@fakemail.com,Indian,,,1997,24
26,Passport,Narang,Mustafa,Prakash,Indu,Saanvi Narang,1979-09-07,Male,A+,67/69  Sea View Terrace  118 B wood House Road  Opp Chiragh Din  Colaba  Mumbai  400005  Maharashtra,,"67/69, Sea View Terrace, 118 B-wood House Road, Opp Chiragh Din, Colaba, Mumbai, 400005, Maharashtra",TRPNJ8743V,898887868584,J9808951,0,,2222151394,,Indian,,,1979,42
27,Passport,Dave,Naval,Kishor,Kishori,Sneha,1978-11-21,Male,AB+,501  Thacker Tower  Sector 17  Nr Saraswati Co Op Bank  Vashi Mumbai 400705 Maharashtra,,"501, Thacker Tower, Sector 17, Nr Saraswati Co Op Bank, Vashi Mumbai 400705 Maharashtra",AJCDE1234F,111213141516,J1235467,0,,2227894517,Naval@Fakemail.com,Indian,,,1978,43
28,Passport,Pandey,Navami,Anil Kamath,Mahamai Kamath,Navnath Pandey,1990-09-21,Female,AB+,8  Gr Floor  Esplanade East  Kolkata  700069  West Bengal,,"8, Gr Floor, Esplanade East, Kolkata, 700069, West Bengal",CIDDE1234F,201030405060,J2223242,0,,3322482576,,Indian,,,1990,31
29,Passport,Mane,Nilam,Kishor More,Kishori More,Nilesh,1959-09-23,Female,,Shop No 15  Sonarika  Nanubhai Desai Road  Girgaon  Mumbai 400004  Maharashtra,,"Shop No 15, Sonarika, Nanubhai Desai Road, Girgaon, Mumbai 400004, Maharashtra",0,113114115116,J1439532,0,,2223869031,Nilam@Fakemail.com,Indian,,,1959,62
30,Passport,Heravdakar,Pandu,Sopan,Parvati,Poonam,1985-03-13,Male,O+,House No  75  Mahakaleshwar Society  Ujjain   456006  Madhya Pradesh,,"House No. 75, Mahakaleshwar Society, Ujjain - 456006, Madhya Pradesh",0,202021212222,J1432532,0,,0,Pandu@gmail.com,Indian,,,1985,36
31,Passport,Nijasure,Peeyush,Narayan,Lakshmi,Purvi,1990-10-25,Male,A+,Flat No  28  Suvarna Apartment  Mahim  Mumbai   400111 Maharashtra,,"Flat No. 28, Suvarna Apartment, Mahim, Mumbai - 400111 Maharashtra",AEMPJ8455L,212223242526,J2122234,0,,9812121212,Peeyush@Gmail.com,Indian,,,1990,31
32,Passport,Marwah,Pranav,Himmat,Sejal,Pankaja,1981-08-31,Male,A+,74 /  Safex Centre  Poona Street  Masjid Bunder (east)  Mumbai   400009  Maharashtra,,"74 /, Safex Centre, Poona Street, Masjid Bunder (east), Mumbai - 400009, Maharashtra",AGAGC1234A,181920212223,J2143657,0,,2223701653,Pranav@gmail.com,Indian,,,1981,40
33,Passport,Dani,Prasad,Pallav Dani,Shanti Dani,Priya Dani,1981-04-19,Male,A+,36  Kothari Market  Kankaria  Ahmedabad  380022  Gujarat,,"36, Kothari Market, Kankaria, Ahmedabad, 380022, Gujarat",JKAKW7532D,227112334455,J2182235,0,,7925715196,Prasad@fakemail.com,Indian,,,1981,40
34,Passport,Ravel,Prasanna,Daanish Ravel,Pooja Ravel,Mukti Ravel,1985-02-09,Male,B+,63  Marathahalli  Kolkata   587436  West Bengal,,"63, Marathahalli, Kolkata - 587436, West Bengal",PCDBA8967V,899998878685,J3579080,0,,0,,Indian,,,1985,36
35,Passport,Malhotra,Devika,Aditya Mayadev,Manasa Mayadev,Motilal Malhotra,1985-03-13,Female,B+,240(271)  Lloyds Road  Royapettah  Chennai  600014  Tamil Nadu,,"240(271), Lloyds Road, Royapettah, Chennai, 600014, Tamil Nadu",JKPIU1020H,887799221133,J1438533,0,,4428130549,amd@gmail.com,Indian,,,1985,36
36,Passport,Rajagopalan,Devika,Amrit Sheth,Preshita Sheth,Vicky Rajagopalan,1981-08-29,Female,AB+,49  Nayan Nagar  Guwahati   471648  Assam,,"49, Nayan Nagar, Guwahati - 471648, Assam",UTKRE6766B,888655774433,J2248658,0,,0,dar@gmail.com,Indian,,,1981,40
37,Passport,Sawhney,Devika,Aniket Balan,Kavita Balan,Deven Sawhney,1983-07-15,Female,AB+,20  9 Main  Jayanagar  Bangalore  560011  Karnataka,,"20, 9 Main, Jayanagar, Bangalore, 560011, Karnataka",DELGC1234A,556644312211,J1232461,0,,26344617,Devika@fakemail.com,Indian,,,1983,38
38,Passport,Toor,Dinesh,Akhil Toor,Sonam Toor,Dipali Toor,1959-05-23,Male,O-,Wp 489  Shiv Market  Wazirpur  Delhi  110052  Delhi,,"Wp 489, Shiv Market, Wazirpur, Delhi, 110052, Delhi",PNGSK14321K,605045402011,J1213124,0,,1127225042,Dinesh@fakemail.com,Indian,,,1959,62
39,Passport,Chokshi,Anees,Abhinav,Kanak,Palak Chokshi,1990-10-25,Male,B-,A 3/15  Asaf Ali Road  Darya Ganj Delhi  110002  Delhi,,"A-3/15, Asaf Ali Road, Darya Ganj Delhi, 110002, Delhi",PNQGI14321K,605040302011,J1212124,0,,1123260547,ac@gmail.com,Indian,,,1990,31
40,Passport,Pandey,Anjana,Dheeraj Malviya,Aasiya Malviya,Arjuna Pandey,1980-07-18,Female,AB+,B 18  Vinco Chem  Ind  Estate  Panchal Road  Bhayander (east)  Mumbai  401105  Maharashtra,,"B-18, Vinco Chem. Ind. Estate, Panchal Road, Bhayander (east), Mumbai, 401105, Maharashtra",NURDE9089U,775544112233,J1218424,0,,2228185255,ap@gmail.com,Indian,,,1980,41
41,Passport,Kant,Anusha,Venkata Thakre,Ananya Thakre,Vishnu Kant,1985-03-13,Female,AB+,B 9  Aditya Apt  Chimpoly Road  Chikuwadi  Borivli (w)  Mumbai  400092  Maharashtra,,"B 9, Aditya Apt, Chimpoly Road, Chikuwadi, Borivli (w), Mumbai, 400092, Maharashtra",TPTRB6666G,112233445566,J9876544,0,,2228335835,akv@gmail.com,Indian,,,1985,36
42,Passport,Bahl,Apurva,Prabodh Mand,Chhavi Mand,Apurv Bahl,1969-09-06,Female,AB+,17  New No 18 a  Athipattan Street Chintadripet  Chennai  600002  Tamil Nadu,,"17, New No 18-a, Athipattan Street Chintadripet, Chennai, 600002, Tamil Nadu",NRCDE9089U,755554112233,J1128424,0,,44 - 28548166,Apurva@fakemail.com,Indian,,,1969,52
43,Passport,Bassi,Aravind,Charlie Roy,Basanti Roy,Himani Bassi,1980-07-18,Male,B+,33  Nishtha Villas  Farah Chowk Ahmedabad   481754  Gujarat,,"33, Nishtha Villas, Farah Chowk Ahmedabad - 481754, Gujarat",NAGSA4321F,442266678899,J2144620,0,,7744114411,abc@gmail.com,Indian,,,1980,41
44,Passport,Kelkar,Aravind,Indrajit Kelkar,Radha Kelkar,Abha Kelkar,1992-12-25,Male,A+,14  Sethi Ind Estate  10 E Suren Road  Andheri Kurla Road chakala  Andheri  Mumbai  400093  Maharashtra,,"14, Sethi Ind Estate, 10 E Suren Road, Andheri Kurla Road,chakala, Andheri, Mumbai, 400093, Maharashtra",NACBD4321F,445567678899,J2134656,0,,2226830698,Aravind@fakemail.com,Indian,,,1992,29
45,Passport,Singh,Pankaj,Mansingh Mathur,Seema Mathur,Archana Mathur,1989-01-25,Male,O+,A 404 Sai Sundram Nallasopara East Palghar Mumbai 401209,,A 404 Sai Sundram Nallasopara East Palghar Mumbai-401209,NACBD4521L,441567638899,J2134600,0,,0,pankajm@gmail.com,Indian,,,1989,32
46,Passport,Pai,Arjun,Rhitanshu,Rati,Ruhi Pai,1979-01-26,Male,A-,B/702  Sunlight Tower Bldg  S Vivekanand Rd  Dahisar  Mumbai  400068,,"B/702, Sunlight Tower Bldg, S Vivekanand Rd, Dahisar, Mumbai, 400068",BDGEA8455L,331122445566,J9807651,0,,2228914518,arr@gmail.com,Indian,,,1979,42
47,Passport,Srinivas,Aryan,Karthik Srinivas,Manjusha Srinivas,Aruna Srinivas,1985-05-05,Male,AB+,53/8  Magadi Main Road  Kamakshipalya  Bangalore  560079  Karnataka,,"53/8, Magadi Main Road, Kamakshipalya, Bangalore, 560079, Karnataka",CHNDK1324G,557666643322,A1234968,0,,23283107,Aryan@fakemail.com,Indian,,,1985,36
48,Passport,Shanker,Azhar,Ayush,Amandara,Shitala Shanker,1959-09-23,Male,O+,1501  15th Floor  Maker Chambers V  Nariman Point Mumbai  400021 Maharashtra,,"1501, 15th Floor, Maker Chambers V, Nariman Point Mumbai, 400021 Maharashtra",ATSBC7532D,109080706050,J2122235,0,,2222826439,asa@gmail.com,Indian,,,1959,62
49,Passport,Rattan,Bhavana,Akshay Anne,Kanti Anne,Bhavesh Rattan,1985-07-18,Female,AB+,1/22  Whs Timber Market  Kirti Nagar  Delhi  110015  Delhi,,"1/22, Whs Timber Market, Kirti Nagar, Delhi, 110015, Delhi",BTNPJ8455L,221123455566,J5467981,0,,011 - 55112543 ,Bhavana@fakemail.com,Indian,,,1985,36
50,Passport,Jadhav,Bhushan,Gangadhar Jadhav,Subhadra Jadhav,Ashwini Jadhav,1976-12-20,Male,AB+,177  Rajas Society  Katraj  Pune   411046 Maharashtra,,"131/B, Mauli Niwas, Kasba Peth, Pune - 411011 Maharashtra",AEMPJ5584L,937257034246,A1234567,0,,9850068581,bhushanj@cdac.in,Indian,,,1976,45
51,Passport,Rastogi,Brock,Samuel,Rita,Reema,1981-04-10,Male,B+,202  Anant Appartment  Siyapura  Raopura  Vadodara 390001  Gujarat,,"202, Anant Appartment, Siyapura, Raopura, Vadodara 390001, Gujarat",BKCDE9089U,105106107108,J2229341,0,,0,Brock@Fakemail.com,Indian,,,1981,40
52,Passport,Mehan,Chandni,Aman Jogalekar,Indira Jogalekar,Jamadagni Mehan,1984-08-15,Female,A-,24  Saban Complex  resrdblr 25  Opp Imperial Hotel  Residency Road  Bangalore  560025  Karnataka,,"24, Saban Complex, resrdblr-25, Opp Imperial Hotel, Residency Road, Bangalore, 560025, Karnataka",NABCG9854M,888786858483,J5478888,0,,0,cam@gmail.com,Indian,,,1984,37
53,Passport,Bhatti,Chetan,Mehul Bhatti,Usha Bhatti,Pinky Bhatti,1984-08-14,Male,A+,87  Bandra  Chennai   149650  Tamil Nadu,,"87, Bandra, Chennai - 149650, Tamil Nadu",CDDFH1243B,666544332211,J3544788,0,,4422331122,cmb@gmail.com,Indian,,,1984,37
54,Passport,Mehta,Chetan,Amir Mehta,Kusum Mehta,Aruna Mehta,1990-09-19,Male,O+,82  Borivali  Bhopal   539238  Madhya Pradesh,,"82, Borivali, Bhopal - 539238, Madhya Pradesh",UKGSK3214Q,117725554433,J4581139,0,,0,cak@gmail.com,Indian,,,1990,31
55,Passport,Naik,Chetan,Nirmal Naik,Preshita Naik,Komal Naik,1979-09-10,Male,A+,94  HeerPur  Alwar   199767  Rajasthan,,"94, HeerPur, Alwar - 199767, Rajasthan",TRHNJ8743V,898877868584,J9878951,0,,0,cnp@gmail.com,Indian,,,1979,42
56,Passport,Peri,Darshana,Jawahar Rao,Pushpa Rao,Aniruddh Peri,1998-03-21,Female,B-,70  Sumit Heights  Yerwada Bikaner   349205  Rajasthan,,"70, Sumit Heights, Yerwada Bikaner - 349205, Rajasthan",JKGKP4546O,337714445522,J2288342,0,,0,djp@gmail.com,Indian,,,1998,23
57,Passport,Kapadia,Deepak,Dinesh Kapadia,Savita Kapadia,Nupur Kapadia,1981-10-21,Male,O+,48  Heena Society  NareshGunj Udaipur   165226  Rajasthan,,"48, Heena Society, NareshGunj Udaipur - 165226, Rajasthan",ABSTC7532D,109090706050,J2122335,0,,0,ddk@gmail.com,Indian,,,1981,40
58,Passport,Chadha,Deepesh,Deelip,Dipti,Disha,1981-08-31,Male,A+,6  Maska Chawl  Sion Trombay Road  Near Yogi  Chembur  Mumbai 400071  Maharashtra,,"6, Maska Chawl, Sion Trombay Road, Near Yogi, Chembur, Mumbai 400071, Maharashtra",AGUGC1234A,656667686970,J2148657,0,,2225274668,Deepesh@Fakemail.com,Indian,,,1981,40
59,Passport,Apte,Pratik,Baalkrishan Apte,Aarti Apte,Pinky Apte,1979-01-20,Male,A-,36  Nitika Villas  Dadar Rajkot   283238  Gujarat,,"36, Nitika Villas, Dadar Rajkot - 283238, Gujarat",BDYTA8455L,331122245566,J9807611,0,,0,,Indian,,,1979,42
60,Passport,Padagavakar,Prem,Atul,Maya,Samrudhi,1979-09-07,Male,O+,520  B   Ludhiana   141002  Punjab,,"520  B,  Ludhiana - 141002, Punjab",AWAWQ2143R,959697989192,J9807650,0,,1612444717,Prem@gmail.com,Indian,,,1979,42
61,Passport,Bedi,Priyanka,Ram Sethi,Seeta Sethi,Manav,1981-04-10,Female,B+,116 sprdblr 2  S P Road  Banglore 560002  Karnataka,,"116,sprdblr-2, S P Road, Banglore 560002, Karnataka",ACNGI14321K,171819202122,J7657821,0,,22231982,Priyanka@Fakemail.com,Indian,,,1981,40
62,Passport,Thakur,Radha,Mohandas Sharaf,Vidya Sharaf,Radheya Thakur,1990-01-21,Female,O+,24/2 1  Sai Baba Mandir  Bangalore  560028  Karnataka,,"24/2,1, Sai Baba Mandir, Bangalore, 560028, Karnataka",0,887789921133,J2432533,0,,26761621,Radha@fakemail.com,Indian,,,1990,31
63,Passport,Kapur,Rajnish,Sumit Kapur,Prabha Kapur,Himani Kapur,1980-07-19,Male,AB+,25  Sushmita Heights  Kharadi Pilani   209647  Rajasthan,,"25, Sushmita Heights, Kharadi Pilani - 209647, Rajasthan",NPRDE9089U,755544112233,J1118424,0,,0,,Indian,,,1980,41
64,Passport,Ramadugula,Seeta Mahalakshmi,Kakaraparthy Sreeram Murthy,Kakaraparthy Tripura Sundari,Ramadugula Venkat Surya,1959-09-23,Female,,H  No  1 6 212/64/22  West Parsigutta  Hyderabad 500020 Andhra Pradesh,,"H. No. 10/15/20, Allipur, 502310 Andhra Pradesh",ABCDE4321F,102030405060,J8369854,0,,0,,Indian,,,1959,62
65,Passport,Yadav,Dinesh,Ram Yadav,Seeta Yadav,Vinesh Yadav,1990-09-21,Male,A-,House No  25  Neelaya Society  Auto Market  Hisar   125001 Haryana,,"Flat No. 60, Maharshi Nagar, Gurgaon - 122006 Haryana",APCPB6666G,605040302010,J4589638,0,,9370707070,dineshy@gmail.com,Indian,,,1990,31
66,Passport,Balakrishnan,Durga,Rohan Khosla,Devina Khosla,Shiv Balakrishnan,1978-09-07,Female,B+,27/28 Woods Road  Anna Salai  Chennai  600002  Tamil Nadu,,"27/28 Woods Road, Anna Salai, Chennai, 600002, Tamil Nadu",TPTHK5287F,777755443322,J7677782,0,,44 - 28523275,Durga@fakemail.com,Indian,,,1978,43
67,Passport,Kant,Falguni,Sunder Holkar,Draupati Holkar,Prakash Kant,1981-08-31,Female,O+,1/a  1  Vasanthnagar  Bangalore  560052,,"1/a, 1, Vasanthnagar, Bangalore, 560052",BOMPJ8455L,221133445566,J5476981,0,,41148057,fsk@gmail.com,Indian,,,1981,40
68,Passport,Thakkar,Gajendra,Vishnu,Kaumari,Krishna Thakkar,1989-06-25,Male,O+,E/103 a Simla House  51 b Nepeasea Road  August Kranti Marg  Mumbai  400036,,"E/103-a Simla House, 51-b Nepeasea Road, August Kranti Marg, Mumbai, 400036",OMGCG5287F,776655443322,J7657822,0,,2223688274,,Indian,,,1989,32
69,Passport,Bhatt,Gauransh,Mahesh,Parvati,Gauri,1990-09-21,Male,A-,87  Furniture Block  Kirti Nagar  Delhi 110015  Delhi,,"87, Furniture Block, Kirti Nagar, Delhi 110015, Delhi",APCRB6666G,353637383940,J4588138,0,,1151000138,Gauransh@Fakemail.com,Indian,,,1990,31
70,Passport,Subramanian,Gayatri,Mani Ranganathan,Rohini Ranganathan,Ganesh,1998-02-21,Female,B+,6/3 wareroad frazertown bangalore 5  Frazer Town  Banglore 560005  Karnataka,,"6/3,wareroad,frazertown,bangalore-5, Frazer Town, Banglore 560005, Karnataka",TRPJH8743V,125126127128,J5479880,0,,25300335,Gayatri@Fakemail.com,Indian,,,1998,23
71,Passport,Bali,Geetanjali,Ayush Bhavalakar,Chhaya Bhavalakar,Sharad Bali,1979-01-26,Female,O-,Narayan Bldg  Near Swami Narayan Temple  Dadar (c r )  Mumbai  400014  Maharashtra,,"Narayan Bldg, Near Swami Narayan Temple, Dadar (c.r.), Mumbai, 400014, Maharashtra",BCGER7654N,878786868585,J9878744,0,,2224124421,,Indian,,,1979,42
72,Passport,Menon,Giaan,Gopal,Chandika,Archita Menon,1976-12-20,Male,AB+,"313/31412  25  Musium Road
Bangalore  560025  Karnataka",,"313/31412, 25, Musium Road
Bangalore, 560025, Karnataka",AACSR3214Q,123456789010,J4589637,0,,22219261,,Indian,,,1976,45
73,Passport,D’Alia,Indira,Gagan Dvivedi,Lavanya Dvivedi,Ishwar D'Alia,1980-07-18,Female,B+,F 151  Main Road  Near Ambedkar Gate  Jagat Puri  Delhi  110051  Delhi,,"F-151, Main Road, Near Ambedkar Gate, Jagat Puri, Delhi, 110051, Delhi",NAGDE4321F,445566778899,J2143656,0,,1122503163,,Indian,,,1980,41
74,Passport,Singh,Indrani,Ranjit Sanyal,Chambeli Sanyal,Chatur Singh,1998-02-21,Female,B-,15/16mgrdrdblr 1  Mg Road  Bangalore  560001  Karnataka,,"15/16mgrdrdblr-1, Mg Road, Bangalore, 560001, Karnataka",JKGTP4546O,337711445522,J2228342,0,,25584415,,Indian,,,1998,23
75,Passport,Yadav,Rakhi,Bhima Yadav,Nehal Yadav,Rahul Yadav,1990-09-22,Female,B+,18/19  12  Btm Layout  Bangalore  560029  Karnataka,,"18/19, 12, Btm Layout, Bangalore, 560029, Karnataka",KUGWD3214Q,447722554433,J4588147,0,,7239239239,rakhi@gmail.com,Indian,,,1990,31
76,Passport,Hora,Inika,Aditya Sawhney,Riya Sawhney,Ramesh Hora,1976-12-21,Female,A+,88  Hinjewadi  Rajkot   503445  Gujarat,,"88, Hinjewadi, Rajkot - 503445, Gujarat",BRODK1324G,557666443322,A1233968,0,,0,,Indian,,,1976,45
77,Passport,Mistry,Iqbal,Abdul,Fiza,Riya,1976-12-20,Male,AB+,1 7 659/26/1  Opp luna High School  Ramnagar  Hyderabad 500044  Andhra Pradesh,,"1-7-659/26/1, Opp.luna High School, Ramnagar, Hyderabad 500044, Andhra Pradesh",LPKIU1020H,109110111112,J1219423,0,,4027669862,Iqbal@Fakemail.com,Indian,,,1976,45
