Sr._No.,KYC_Attributes,Surname,Name,Father_Name,Mother_Name,Spouse_Name,Date_of_Birth,Gender,Blood_Group,Home_Address,Office_Address,Communication_Address,PAN_no,Aadhar_no,Passport_no,BankAcDetails,CreditCard,Mobile_No,Email_Id,Nationality,Voter_Card_ID,DL,year_of_Birth,Age
11,Voter ID Card,,Jwala Chadda,Jaikishan,Jaya,Vishal,1989-06-25,Female,,Flat No  144  Sejal Arcade   Allahabad 211001 Uttar Pradesh,,"Flat No. 144, Sejal Arcade,  Allahabad,211001,Uttar Pradesh",0,0,0,0,,0,,Indian,INZ0028030,,1989,32
12,Voter ID Card,,Kajol Dewan,Rahul Gaykwad,,,1984-08-15,Female,,A 11  Naraina Indl Area  S Vivekanand Rd  Jogeshwari  Mumbai  400060,,"A 11, Naraina Indl Area, S Vivekanand Rd, Jogeshwari, Mumbai, 400060",0,0,0,0,,0,,Indian,HXR0827493,,1984,37
13,Voter ID Card,,Kalini Chadha,Krishna Bose,,,1979-09-08,Female,,87  Kharadi  Jhansi   284001  Uttar Pradesh,,"87, Kharadi, Jhansi - 284001, Uttar Pradesh",0,0,0,0,,0,,Indian,YYU2044345,,1979,42
14,Voter ID Card,,Kalyani Tata,Pratyush Murthy,,,1979-01-19,Female,,Rto Main Road  Opp  Jhulelal Mandir  Varasia  Bhuj  370001  Gujarat,,"Rto Main Road, Opp. Jhulelal Mandir, Varasia, Bhuj, 370001, Gujarat",0,0,0,0,,0,,Indian,YYU2044329,,1979,42
15,Voter ID Card,,Kirti Prakash,Amrit Devdhar,,,1981-08-31,Female,,127  A  Har Indl Est  Sun Mill Road  Lucknow  226004 Uttarpradesh,,"127, A, Har Indl Est, Sun Mill Road, Lucknow, 226004,Uttarpradesh",0,0,0,0,,0,,Indian,HTS4920567,,1981,40
16,Voter ID Card,,Lakshmi Desaai,Bijoya Kabra,,,1980-01-10,Female,,95  Alaknanda Villas  PreshitaGarh Gwalior 474001 Madhya pradesh,,"95, Alaknanda Villas, PreshitaGarh,Gwalior,474001,Madhya pradesh",0,0,0,0,,0,,Indian,DZJ0001383,,1980,41
17,Voter ID Card,,Lalita Dutt,Bhima Sanyal,,,1979-09-07,Female,,Jn2/5/a 2  Sector 10  Chickpet  Mysore  570004  Karnataka,,"Jn2/5/a-2, Sector 10, Chickpet, Mysore, 570004, Karnataka",0,0,0,0,,0,,Indian,DZJ0181578,,1979,42
18,Voter ID Card,,Lina Dugal,Raman Dhingra,,,1987-11-11,Female,,10  Virar  Tikamgarh  472001  Madhya Pradesh,,"10, Virar, Tikamgarh -472001, Madhya Pradesh",0,0,0,0,,0,,Indian,DZJ0191734,,1987,34
19,Voter ID Card,,Akash Mathur,Kamlesh Mathur,Renu Mathur,,1989-11-12,Male,,17/18  Vihar  Rajnagar  Kannauj 209725 Uttar Pradesh,,"17/18, Vihar, Rajnagar, Kannauj,209725,Uttar Pradesh",0,0,0,0,,0,,Indian,DZJ0205146,,1989,32
20,Voter ID Card,,Arun Rao,,,,1985-12-22,Male,,Flat No 12 Sarita Vihar Thane 400602  Maharashtra,,"Flat No 12,Sarita Vihar,Thane,400602, Maharashtra",0,0,0,0,,0,,Indian,DZJ0001384,,1985,36
21,Voter ID Card,,Amar Singh,Rajendra Singh,,,1975-11-22,Male,,H NO 11/1 Radha Nagar Shivpuri 473551  Madhya Pradesh,,"H NO 11/1 Radha Nagar Shivpuri,473551, Madhya Pradesh",0,0,0,0,,0,,Indian,DZJ0001381,,1975,46
22,Voter ID Card,,Seema Yadav,Rampal Yadav,Renu Yadav,,1979-09-23,Female,,Plot No 25 Echelon Square  Sector 32 263002 Nainital Uttarakhand,,"Plot No.25,Echelon Square, Sector,32,263002,Nainital,Uttarakhand",0,0,0,0,,0,,Indian,DZJ0001380,,1979,42
23,Voter ID Card,,Arun Suman,Umardas Dinkar,Jaidevi Dinkar,,1984-03-20,Male,,H NO 1111  Leelawati  Patoriya Rampur 244901  Uttar Pradesh,,"H NO 1111, Leelawati, Patoriya,Rampur,244901, Uttar Pradesh",0,0,0,0,,0,,Indian,DZJ0001377,,1984,37
24,Voter ID Card,,Neha Panday,Rajeev Panday,,,1982-03-16,Female,,S N 18/19 Lane No  3 Om Sai Ganesh Nagar Shirdi 423107 Maharashatra,,"S.N.18/19 Lane No  3 Om Sai Ganesh Nagar Shirdi,423107,Maharashatra",0,0,0,0,,0,,Indian,DZJ2101377,,1982,39
25,Voter ID Card,,Ranveer Sharma,,,,1991-10-10,Male,,12  Raja Bhoj Society  Bhopal   462001  MP,,"12, Raja Bhoj Society, Bhopal - 462001, MP",0,0,0,0,,0,,Indian,DZI0001370,,1991,30
26,Voter ID Card,,Rajesh Gangwar,Santosh Gangwar,Reeta Gangwar,,1986-02-12,Male,,Flat No 17 GIDC Makarpura 390014  Vadodara  Gujarat,,"Flat No 17,GIDC Makarpura,390014, Vadodara, Gujarat",0,0,0,0,,0,,Indian,DZI0101370,,1986,35
27,Voter ID Card,,Soni Dubey,Kapil Dubey,Sarita Dubey,Rakesh Dubey,1984-04-13,Female,,76  Veena Society Radha Nagar Jabalpur 482003  Madhya Pradesh,,"76, Veena Society,Radha Nagar,Jabalpur,482003, Madhya Pradesh",0,0,0,0,,0,,Indian,DZI3701377,,1984,37
28,Voter ID Card,,Neha Pingle,Dinesh Pingle,Sarika Pingle,,1987-09-05,Female,,Flat No 12 Wing A Kirshna Nagar Patna 800001 Bihar,,"Flat No 12 Wing A,Kirshna Nagar Patna,800001,Bihar",0,0,0,0,,0,,Indian,XVX0000034,,1987,34
29,Voter ID Card,,Kiran Mistrry,Ramesh Mistry,Ropa Mistry,,1980-03-10,Male,,Yogi COHS  B Wing  Flat No 202 60 Feet Road Kolhapur City 416002 Kolhapur Maharashtra,,"Yogi COHS, B Wing, Flat No 202,60 Feet Road,Kolhapur City,416002,Kolhapur,Maharashtra",0,0,0,0,,0,,Indian,XVX0002434,,1980,41
30,Voter ID Card,,Gurjeet,Harpreet Singh,,,1980-03-12,Male,,SEC 21 2nd Floor  B Block Ranjit Avenue Indor 452003 Madhya Pradesh,,"SEC-21 2nd Floor ,B-Block Ranjit Avenue,Indor,452003,Madhya Pradesh",0,0,0,0,,0,,Indian,XVX0322434,,1980,41
31,Voter ID Card,,Gupta Janhitt,Vinod Gupta,,,1981-05-15,Male,,H No 233 Lane No 1 Chinchwad 410506 Pune Maharashatra ,,"H No 233,Lane No 1,Chinchwad,410506,Pune,Maharashatra ",0,0,0,0,,0,,Indian,XVX2376440,,1981,40
32,Voter ID Card,,Rina Sant,,,,1979-07-17,Female,,M Wing  H No 281 Sanjay Nagar Ujjain 456001  Madhya Pradesh,,"M Wing, H No 281,Sanjay Nagar,Ujjain,456001, Madhya Pradesh",0,0,0,0,,0,,Indian,XVX2376423,,1979,42
33,Voter ID Card,,Kapil Singh,Hetentra Singh,,,1981-02-12,Male,,Ground Floor Flat No  10 Olympica Soc Alibaugh Lucknow 224190 Uttar Pradesh,,"Ground Floor,Flat No, 10,Olympica Soc,Alibaugh,Lucknow,224190,Uttar Pradesh",0,0,0,0,,0,,Indian,XVX2176425,,1981,40
34,Voter ID Card,,Rahul Khanna,,,,1978-01-30,Male,,107 Defence Colony Bagalakunte Bangalore 560073 Karnataka,,"107,Defence Colony,Bagalakunte,Bangalore,560073,Karnataka",0,0,0,0,,0,,Indian,XVX3336443,,1978,43
35,Voter ID Card,,Sunil D Ravet,Dhiraj Ravet,,,1981-04-15,Male,,503 Block B Lodha Panacea  Lonavala 410301 Maharashtra,,"503 Block B,Lodha Panacea, Lonavala,410301,Maharashtra",0,0,0,0,,0,,Indian,XVX2876428,,1981,40
36,Voter ID Card,,Diplata Suman,Balaram Suman,Priti Suman,,1981-06-14,Female,,678/2  Gali No 6 Jhilmil Colony Om Nagar Kanpur 208003 Uttar Pradesh,,"678/2, Gali No 6,Jhilmil Colony,Om Nagar,Kanpur,208003,Uttar Pradesh",0,0,0,0,,0,,Indian,XVX2006417,,1981,40
37,Voter ID Card,,Pankaj Mathur,Mansingh Mathur,Seema Mathur,,1985-10-25,Male,,59/D Simla House Cantt Road  Meerut 250004  Uttar Pradesh,,"59/D-Simla House,Cantt Road, Meerut,250004, Uttar Pradesh",0,0,0,0,,0,,Indian,XVX3336443,,1985,36
38,Voter ID Card,,Rajeev Chopda,Mahesh Chopda,,,1979-06-08,Male,,53 City Centre Near Clock Tower  Ghanta Ghar Jodhpur  Rajasthan 342001,,"53,City Centre,Near Clock Tower, Ghanta Ghar,Jodhpur, Rajasthan-342001",0,0,0,0,,0,,Indian,XVX2876428,,1979,42
39,Voter ID Card,,Ankur Jadhav,Dinesh Jadhav,Aabha Jadhav,Deepa Jadhav,1980-12-20,Male,,Plot 16 Grount Floor  Amar Stambh Zone 1  MP Nagar Bhopal Madhya Pradesh 462016,,"Plot 16,Grount Floor, Amar Stambh,Zone 1, MP Nagar Bhopal,Madhya Pradesh-462016",0,0,0,0,,0,,Indian,XVX2006417,,1980,41
40,Voter ID Card,,Megha Tiwari,Roop Tiwari,Manju Tiwari,,1976-04-15,Female,,34/35 Mathura Vihar  Nr Vijay Nagar  Kanchan Vihar Gwalior  Madhya Pradesh 474004,,"34/35 Mathura Vihar, Nr Vijay Nagar, Kanchan Vihar Gwalior, Madhya Pradesh-474004",0,0,0,0,,0,,Indian,XVT52362445,,1976,45
41,Voter ID Card,,Mohit Yadav,Mahesh Yadav,,,1979-06-08,Male,,Plot No26 7 Mantri Wadi S Vivekanand Road Kolkata West Bengal 700065,,"Plot No26-7 Mantri Wadi,S Vivekanand Road,Kolkata,West Bengal-700065",0,0,0,0,,0,,Indian,XVT77362475,,1979,42
42,Voter ID Card,,Ankur Kurmi,Dinesh Kurmi,,,1980-12-20,Male,,Plot 125 Grount Floor  Amar Stambh Zone 1  Mohan Nagar Kandivali West Mumabi Maharashtra 400067,,"Plot 125,Grount Floor, Amar Stambh,Zone 1, Mohan Nagar,Kandivali West,Mumabi,Maharashtra-400067",0,0,0,0,,0,,Indian,XVT67362465,,1980,41
43,Voter ID Card,,Pooja Tiwari,Vijay Tiwari,Manju Tiwari,,1976-04-15,Female,,06  Sangam Commercial Complex Gwalior  Railway Road Madhya Pradesh 474004,,"06, Sangam Commercial Complex Gwalior, Railway Road,Madhya Pradesh-474004",0,0,0,0,,0,,Indian,XVT52363698,,1976,45
44,Voter ID Card,,Mohit Malik,Mahesh Malik,,,1979-06-18,Male,,H No 1/28 Mantri Wadi S Vivekanand Road Kolkata West Bengal 700065,,"H No 1/28 Mantri Wadi,S Vivekanand Road,Kolkata,West Bengal-700065",0,0,0,0,,0,,Indian,XVT77002475,,1979,42
45,Voter ID Card,,Kuldeep Saini,Dipendra Saini,,,1980-12-20,Male,,25 Grount Floor  Amar Stambh Zone 1  Mohan Nagar Kandivali West Mumabi Maharashtra 400067,,"25,Grount Floor, Amar Stambh,Zone 1, Mohan Nagar,Kandivali West,Mumabi,Maharashtra-400067",0,0,0,0,,0,,Indian,XVT35062465,,1980,41
46,Voter ID Card,,Sarita Gautam,Ramesh Gautam,Mita Gautam,,1978-04-23,Female,,6 Jayshree  Shankar Soc Bhiwandi Road  Kalyaan  Maharashtra 421301,,"6 Jayshree, Shankar Soc,Bhiwandi Road, Kalyaan, Maharashtra-421301",0,0,0,0,,0,,Indian,XVT32145698,,1978,43
47,Voter ID Card,,Nitin Singh,Nilesh Singh,,,1982-01-15,Male,,250 Jatia Sonpara  Virar East Palghar  Maharashtra 401305,,"250 Jatia,Sonpara, Virar East,Palghar, Maharashtra-401305",0,0,0,0,,0,,Indian,XVT77102475,,1982,39
48,Voter ID Card,,Rajnesh Thakur,Rajendra Thakur,,,1976-12-20,Male,,B 183 Rajaji Puram Hadapsar Pune Maharashtra 411036,,"B-183,Rajaji Puram,Hadapsar,Pune,Maharashtra-411036",0,0,0,0,,0,,Indian,XVT35662466,,1976,45
49,Voter ID Card,,Nikita Gautam,Ramesh Gautam,Meena Gautam,,1981-05-15,Female,,6b Sultan Alam Road Bhiwandi Road  Kalyaan  Maharashtra 421301,,"6b,Sultan Alam Road,Bhiwandi Road, Kalyaan, Maharashtra-421301",0,0,0,0,,0,,Indian,XYT52145652,,1981,40
50,Voter ID Card,,Suraj Shah,Rajveer Shah,,,1982-10-10,Male,,16/3 Jagannathan Road Sonpara  Virar East Palghar  Maharashtra 401305,,"16/3 Jagannathan Road,Sonpara, Virar East,Palghar, Maharashtra-401305",0,0,0,0,,0,,Indian,XVT77102475,,1982,39
51,Voter ID Card,,Jitendra Kajla,Rajendra Kajla,,,1976-12-20,Male,,C 35 Udyogpuram Industrial Estate Hadapsar Pune Maharashtra 411036,,"C-35,Udyogpuram Industrial Estate,Hadapsar,Pune,Maharashtra-411036",0,0,0,0,,0,,Indian,XVT53662420,,1976,45
52,Voter ID Card,,Pawan Satpal,Rakesh Satpal,Manshi Satpal,,1981-05-15,Male,,16 Hari Om Heritage  Sector 21 Plot No8 Bhiwandi Road  Kalyaan  Maharashtra 421301,,"16,Hari Om Heritage, Sector 21,Plot No8,Bhiwandi Road, Kalyaan, Maharashtra-421301",0,0,0,0,,0,,Indian,XYT12145611,,1981,40
53,Voter ID Card,,Jay Vora,Rajvir Vora,,,1982-11-10,Male,,B/103 Asmita Cres  Nr Asmita Club Virar East Palghar  Maharashtra 401305,,"B/103,Asmita Cres, Nr Asmita Club,Virar East,Palghar, Maharashtra-401305",0,0,0,0,,0,,Indian,XVT17112415,,1982,39
54,Voter ID Card,,Vardan Sharma,Rajendra Sharma,,,1976-12-20,Male,,C 35 Udyogpuram Industrial Estate Hadapsar Pune Maharashtra 411036,,"C-35,Udyogpuram Industrial Estate,Hadapsar,Pune,Maharashtra-411036",0,0,0,0,,0,,Indian,XVT03602420,,1976,45
55,Voter ID Card,,Shabdantika Parab,Rakesh Parab,Manshi Parab,,1983-03-15,Female,,A/601 DSK Saraswati Vaishet Pada No8 Bhiwandi Road  Kalyaan  Maharashtra 421301,,"A/601,DSK Saraswati,Vaishet Pada No8,Bhiwandi Road, Kalyaan, Maharashtra-421301",0,0,0,0,,0,,Indian,XYT65145615,,1983,38
56,Voter ID Card,,Hasti Vora,Rajvir Vora,,,1982-11-10,Female,,H No 17 Sunder Prakash Co hsg society Virar East Palghar  Maharashtra 401305,,"H No-17 Sunder Prakash Co.hsg.society,Virar East,Palghar, Maharashtra-401305",0,0,0,0,,0,,Indian,XVT97142419,,1982,39
57,Voter ID Card,,Rikita Modi,Rajendra Modi,,,1976-12-20,Female,,Plot No F 7  Industrial Area Hadapsar Pune Maharashtra 411036,,"Plot No F-7, Industrial Area,Hadapsar,Pune,Maharashtra-411036",0,0,0,0,,0,,Indian,XVT83682428,,1976,45
58,Voter ID Card,,Adwait Dhawan,Anil Dhawan,Manisha Dhawan,,2001-02-15,Male,,D/521 Visava CHS Haji Bapu Road Kalyaan  Maharashtra 421301,,"D/521,Visava CHS Haji Bapu Road,Kalyaan, Maharashtra-421301",0,0,0,0,,0,,Indian,XYT78524614,,2001,20
59,Voter ID Card,,Kanishka Khopar,Kaustubh Khopar,,,1985-09-11,Female,,A/33 Kailashchandra CHS LTD Mahindra Nagar Virar  Maharashtra 401305,,"A/33,Kailashchandra CHS LTD,Mahindra Nagar,Virar, Maharashtra-401305",0,0,0,0,,0,,Indian,XVT97582146,,1985,36
60,Voter ID Card,,Yeshvi Shah,Jignesh Shah,,,1976-12-20,Female,,H No 21 Om Sai Krupa bldg Solapur Maharashtra 411036,,"H No 21,Om Sai Krupa bldg,Solapur,Maharashtra-411036",0,0,0,0,,0,,Indian,XVT36542891,,1976,45
61,Voter ID Card,,Dron Nayak,Sehul Nayak,Shwati Nayak,,2001-02-15,Male,,G 2 Sayani Chawl Ranisati Marg Opp Laxminarayan Temple Ahmednagar Maharashtra 421301,,"G-2,Sayani Chawl Ranisati Marg,Opp Laxminarayan Temple,Ahmednagar,Maharashtra-421301",0,0,0,0,,0,,Indian,XYZ78528478,,2001,20
62,Voter ID Card,,Yamini Prajapati,Akhilesh Prajapati,,,1985-09-11,Female,,SP 21  Sector C  Chetan Vihar Colony Virar  Maharashtra 401305,,"SP 21, Sector C, Chetan Vihar Colony,Virar, Maharashtra-401305",0,0,0,0,,0,,Indian,XYT97582719,,1985,36
63,Voter ID Card,,Vedika Patil,Manish Patil,,,1976-12-20,Female,,705 Ashirwad Building C 3 Near Kabutar Khana Solapur Maharashtra 411036,,"705,Ashirwad Building C-3,Near Kabutar Khana,Solapur,Maharashtra-411036",0,0,0,0,,0,,Indian,XYT36542891,,1976,45
64,Voter ID Card,,Anirudh Tripathi,Shahil Tripathi,Simran Tripathi,,2001-01-15,Male,,H NO 01 Rani Laxmi Marg  Krishna Nagar Ahmednagar Maharashtra 421301,,"H NO 01,Rani Laxmi Marg ,Krishna Nagar,Ahmednagar,Maharashtra-421301",0,0,0,0,,0,,Indian,YYZ00028478,,2001,20
65,Voter ID Card,,Khushi Prajapati,Akhilesh Prajapati,,,1985-09-11,Female,,2  1st Floor  West Row  Circus Avenue Virar  Maharashtra 401305,,"2, 1st Floor, West Row, Circus Avenue Virar, Maharashtra-401305",0,0,0,0,,0,,Indian,XYZ97587789,,1985,36
66,Voter ID Card,,Sanika Gopale,Manish Gopale,,,1976-12-20,Female,,4/996  Old Mahabalipuram Road Solapur Maharashtra 411036,,"4/996, Old Mahatma Gandhi Road,Solapur,Maharashtra-411036",0,0,0,0,,0,,Indian,XTT00542891,,1976,45
67,Voter ID Card,,Mayur Pingle,Shahil Pingle,Simran Pingle,,1999-03-15,Male,,B/103  Asmita Cres  Nr Asmita Club Ahmednagar Maharashtra 421301,,"B/103, Asmita Cres, Nr Asmita Club,Ahmednagar,Maharashtra-421301",0,0,0,0,,0,,Indian,YYZ98028478,,1999,22
68,Voter ID Card,,Aachal Ambaliya,Akhilesh Ambaliya,,,1988-09-11,Female,,2nd Floor Centre Point  Above Pizza Hut Circus Avenue  Virar  Maharashtra 401305,,"2nd Floor Centre Point, Above Pizza Hut Circus Avenue ,Virar, Maharashtra-401305",0,0,0,0,,0,,Indian,XYZ90587780,,1988,33
69,Voter ID Card,,Deepa Dhale,Mahesh Dhale,,,1976-12-20,Female,,18  Civic Centre  Khandelwal Complex  Opp Prabhu Vandana Talkies Solapur Maharashtra 411036,,"18, Civic Centre, Khandelwal Complex, Opp Prabhu Vandana Talkies,Solapur,Maharashtra-411036",0,0,0,0,,0,,Indian,XTT32542891,,1976,45
70,Voter ID Card,,Hitesh More,Shahil More,Sikha More,,1986-04-21,Male,,330  Goshamahal Road  Begum Baza Ahmednagar Maharashtra 421301,,"330, Goshamahal Road, Begum Baza,Ahmednagar,Maharashtra-421301",0,0,0,0,,0,,Indian,YYZ27628270,,1986,35
71,Voter ID Card,,Saniya Maniyar,Akhil Maniyar,,,1988-07-07,Female,,Plot No 430A  Industrial Area  Phase II Dahanu  Maharashtra 401305,,"Plot No 430A, Industrial Area, Phase II,Dahanu, Maharashtra-401305",0,0,0,0,,0,,Indian,XYZ98587172,,1988,33
72,Voter ID Card,,Anita Dhale,Manish Dhale,,,1989-05-23,Female,,10  Patrakar Colony Rani Laxmi Bai Road Solapur Maharashtra 411036,,"10, Patrakar Colony,Rani Laxmi Bai Road,Solapur,Maharashtra-411036",0,0,0,0,,0,,Indian,XTZ78542891,,1989,32
73,Voter ID Card,,Vishal Sharma,Shailesh Sharma,Sania Sharma,,1986-04-21,Male,,111 Pettah Jn  Anayara Road Aurangabad Maharashtra 421301,,"111,Pettah Jn, Anayara Road,Aurangabad,Maharashtra-421301",0,0,0,0,,0,,Indian,YYZ754821,,1986,35
74,Voter ID Card,,Sikha Rathor,Anuj Rathor,,,1988-07-07,Female,,102 Truck Parking  AB Rd  Palghar Dahanu  Maharashtra 401365,,"102 Truck Parking, AB Rd, Palghar,Dahanu, Maharashtra-401365",0,0,0,0,,0,,Indian,XYZ98745421,,1988,33
75,Voter ID Card,,Anju Singh,Mahendra Singh,,,1989-05-23,Female,,P2  Awadh Puri  Opposite Ram Mandir Ratnagiri Maharashtra 411236,,"P2, Awadh Puri, Opposite Ram Mandir,Ratnagiri,Maharashtra-411236",0,0,0,0,,0,,Indian,XTZ78543483,,1989,32
76,Voter ID Card,,Vaasu Shirke,Satish Shirke,Sunita Shirke,,1986-05-21,Male,,Plot No 51 A  Ranjana Enclav Aurangabad Maharashtra 421301,,"Plot No-51 A, Ranjana Enclav,Aurangabad,Maharashtra-421301",0,0,0,0,,0,,Indian,YYZ754201,,1986,35
77,Voter ID Card,,Shivani Rathor,Aniket Rathor,,,1986-08-08,Female,,B 89  New Vishwakarma Nagar Palghar Dahanu  Maharashtra 401365,,"B,89, New Vishwakarma Nagar,Palghar,Dahanu, Maharashtra-401365",0,0,0,0,,0,,Indian,XYZ95045421,,1986,35
78,Voter ID Card,,Aakriti Sonar,Mohit Sonar,,,1988-05-23,Female,,120 Okay PLUS House  Kiran Path  Suraj NagarRatnagiri Maharashtra 421236,,"120,Okay PLUS House, Kiran Path, Suraj NagarRatnagiri,Maharashtra-421236",0,0,0,0,,0,,Indian,XTZ78550483,,1988,33
79,Voter ID Card,,Daksh Thakkar,SushilThakkar,Savita Thakkar,,1986-06-21,Male,,8/9  Shreeji Estate  Veraval Main Rd  Opp Sumangal Casting Aurangabad Maharashtra 421311,,"8/9, Shreeji Estate, Veraval Main Rd, Opp Sumangal Casting,Aurangabad,Maharashtra-421311",0,0,0,0,,0,,Indian,YYZ742153,,1986,35
80,Voter ID Card,,Jyoti Choubey,Ankit Choubey,,,1986-09-24,Female,,B 33  Site   1  B S Road Indl Area Palghar Dahanu  Maharashtra 441365,,"B 33, Site - 1, B S Road Indl Area,Palghar,Dahanu, Maharashtra-441365",0,0,0,0,,0,,Indian,XYZ75045447,,1986,35
81,Voter ID Card,,Pooja Sonar,Mahipal Sonar,,,1988-05-14,Female,,13/17  4th Floor  Kanchan Bhawan  Om Nagar Ratnagiri Maharashtra 421225,,"13/17, 4th Floor, Kanchan Bhawan, Om Nagar,Ratnagiri,Maharashtra-421225",0,0,0,0,,0,,Indian,XTZ7855047,,1988,33
82,Voter ID Card,,Ranvir Thakkar,SurendraThakkar,Sarita Thakkar,,1986-02-21,Male,,Plot No 25  Institutional Area Sec 10 Aurangabad Maharashtra 421344,,"Plot No 25, Institutional Area,Sec 10,Aurangabad,Maharashtra-421344",0,0,0,0,,0,,Indian,YYZ992153,,1986,35
83,Voter ID Card,,Asmita Keshwa,Anurudh Keshwa,,,1986-09-24,Female,,38  Avishkar Complex  Old Padra Road Dahanu  Maharashtra 441368,,"38, Avishkar Complex, Old Padra Road,Dahanu, Maharashtra-441368",0,0,0,0,,0,,Indian,XYZ99045447,,1986,35
84,Voter ID Card,,Bena Samuel,Mahesh Samuel,,,1988-05-24,Female,,461  Apmc Mkt   1  central Facility Bldg No  Phase 2  Sector 19  Ratnagiri Maharashtra 421333,,"461, Apmc Mkt - 1 ,central Facility Bldg No, Phase 2, Sector 19, Ratnagiri,Maharashtra-421333",0,0,0,0,,0,,Indian,XTZ9955047,,1988,33
85,Voter ID Card,,Rishi Variava,JitendraVariava,Sarita Variava,,1986-02-21,Male,,1301 Maa Enrich Jangla Nagar Near Bank of Maharashtra Aurangabad Maharashtra 421344,,"1301,Maa Enrich,Jangla Nagar,Near Bank of Maharashtra,Aurangabad,Maharashtra-421344",0,0,0,0,,0,,Indian,YYZ5021530,,1986,35
86,Voter ID Card,,Riddhi Variava,JitendraVariava,Rakhi Variava,,1986-09-24,Female,,204  Nimbalkar Chambers  Kharivav Road  Dandia Bazar Virar West  Maharashtra 441368,,"204, Nimbalkar Chambers, Kharivav Road, Dandia Bazar,Virar West, Maharashtra-441368",0,0,0,0,,0,,Indian,XYZ50045440,,1986,35
87,Voter ID Card,,Vrushti Limbachiya,Mahesh Limbachiya,,,1988-05-24,Female,,205  Hari Om Nagar Sector 21  Plot No 8  Panvel Mumbai Maharashtra 421231,,"205, Hari Om Nagar Sector 21, Plot No 8, Panvel Mumbai,Maharashtra-421231",0,0,0,0,,0,,Indian,XTZ50550470,,1988,33
