Sr._No.,KYC_Attributes,Surname,Name,Father_Name,Mother_Name,Spouse_Name,Date_of_Birth,Gender,Blood_Group,Home_Address,Office_Address,Communication_Address,PAN_no,Aadhar_no,Passport_no,BankAcDetails,CreditCard,Mobile_No,Email_Id,Nationality,Voter_Card_ID,DL,year_of_Birth,Age
27,Bank KYC,,Dubey Soni Rakesh ,Kapil Dubey,Sarita Dubey,Rakesh Dubey,1984-04-13,Female,,Flat No 76  Venketesh Society  Dange Chowk 411033 Pune  Maharashtra,,"Flat No 76, Venketesh Society, Dange Chowk,411033,Pune, Maharashtra",FGSAD5426G,0,0,878996699882,,4758699876,dsr@gmail.com,Indian,,,1984,37
28,Bank KYC,,Pingle Neha Dinesh ,Dinesh Pingle,Sarika Pingle,Rajesh Pingle,1987-09-05,Female,,Flat No 12 Wing A Royce Vaishali  201019 Ghaziabad  Uttar Pradesh,,"Flat No 12 Wing A,Royce Vaishali, 201019,Ghaziabad, Uttar Pradesh",OPUIY7411F,0,0,200012341227,,6363632527,pnd@gmail.com,Indian,,,1987,34
29,Bank KYC,,Mistrry Kiran Ramesh,Ramesh Mistry,Ropa Mistry,Rena Mistry,1980-03-10,Male,,Yogi COHS  B Wing  Flat No 202 60 Feet Road Begum Pul Meerut 250003 Uttar Pradesh ,,"Yogi COHS, B Wing, Flat No 202,60 Feet Road,Begum Pul,Meerut,250003,Uttar Pradesh ",ZASAS3634R,0,0,4142434546468,,2423252625,mkr@gmail.com,Indian,,,1980,41
30,Bank KYC,,Singh Gurjeet Harpreet Sonali,Harpreet Singh,Sonali Singh,Saveta Singh,1980-03-12,Male,,SEC 21 2nd Floor  B Block Ranjit Avenue Hyderabad 500003 AP,,"SEC-21 2nd Floor ,B-Block Ranjit Avenue,Hyderabad,500003,AP",YBTUT4112J,0,0,434254544743,,7112001712,sghs@gmail.com,Indian,,,1980,41
31,Bank KYC,,Gupta Janhit Vinod,Vinod Gupta,Priti Gupta,Sarika Gupta,1981-05-15,Male,,Gali No 1 H No 233 Dange Chowk  Thergaon 411033 Pune ,,"Gali No 1,H No 233,Dange Chowk, Thergaon,411033,Pune ",LKGNJ4721L,0,0,437212142134,,7120404542,gjv@gmail.com,Indian,,,1981,40
32,Bank KYC,,Sant Reena Roop Savita,Roop Sant,Savita Sant,Ravi  Singh,1979-07-17,Female,,M Wing  H No 281 Sanjay Nagar GandhiNagar 382007 Gujarat,,"M Wing, H No 281,Sanjay Nagar,GandhiNagar,382007,Gujarat",OLPIT6442K,799875566355,0,554247424167,,5545575856,srrs@gmail.com,Indian,,,1979,42
33,Bank KYC,,Singh Kapil Hetentra Rita,Hetentra Singh,Rita Singh,Neelam Singh,1981-02-12,Male,,Ground Floor Flat No  10 Olympica Soc Basheerbagh Ahamadnagar 414001 Maharashatra,,"Ground Floor,Flat No, 10,Olympica Soc,Basheerbagh,Ahamadnagar,414001,Maharashatra",ACBGH2752K,768674455867,0,615040301015,,7475767174,skhr@gmail.com,Indian,,,1981,40
34,Bank KYC,,Khanna Rahul Sudhir,Sudhir Khanna,Rekha Khanna,Sonika Khanna,1978-01-30,Male,,107 Defence Colony Ambajhari  Amaravati Rd  Nagpur 440023 Maharashtra,,"107,Defence Colony Ambajhari, Amaravati Rd, Nagpur,440023,Maharashtra",FDGSA75524J,0,0,437212142135,,71220404544,krs@gmail.com,Indian,,,1978,43
35,Bank KYC,,Ravet Sunil Dhiraj Neha,Dhiraj Ravet,Neha Ravet,Nikita Ravet,1981-04-15,Male,,503 Block B Runwal Gardens Bhadra Nagar Thane 400612 Maharashtra,,"503 Block B,Runwal Gardens,Bhadra Nagar,Thane,400612,Maharashtra",XZCVB4462N,0,0,566646424126,,5745575856,rsdn@gmail.com,Indian,,,1981,40
36,Bank KYC,,Suman Deeplata Jitendra,Balaram Suman,Priti Suman,Jitendra Suman,1981-06-14,Female,,678/2  Gali No 10 Jhilmil Colony Naini Lake  Model Town 110009 Delhi,,"678/2, Gali No 10,Jhilmil Colony,Naini Lake, Model Town,110009,Delhi",NMCVB2466V,0,0,615343301015,,7575767175,sdj@gmail.com,Indian,,,1981,40
37,Bank KYC,,Mathur Pankaj Mansingh Seema,Mansingh Mathur,Seema Mathur,Arachana Mathur,1987-10-25,Male,,59/D Simla House Nepeasea Road  August Kranti Marg  Mumbai  400036,,"46,Shimla House,Sector 27-C,Near Sanatan Dharam Mandir,Chandigarh-160019",AZSXD2483J,0,0,47212142135,,73230404545,mpm@gmail.com,Indian,,,1987,34
38,Bank KYC,,Chopda Rajeev Mahesh,Mahesh Chopda,Rakhi Chopda,Rani Chopda,1979-06-08,Male,,226 City Centre  Opp  Guru Nanak Bhawan  Near Bus Stand  Amritsar  Punjab 143001,,"15,City Centre,Sawai Mansingh Rd,Panch Batti, Sangram Colony, Ashok Nagar, Jaipur,Rajasthan-302001",CVBZX3842M,0,0,546247424126,,5775575855,crm@fakemail.com,Indian,,,1979,42
39,Bank KYC,,Jadhav Ankur Dinesh ,Dinesh Jadhav,Aabha Jadhav,Deepa Jadhav,1976-12-20,Male,,Plot 16 Grount Floor  Amar Stambh Zone 1  MP Nagar Bhopal Madhya Pradesh 462016,,"Plot 16,Grount Floor, Amar Stambh,Zone 1, MP Nagar Bhopal,Madhya Pradesh-462016",KLDCB2623V,0,0,682840351815,,7554233995,jad@fakemail.com,Indian,,,1976,45
40,Bank KYC,,Megha Roop Manju Tiwari,Roop Tiwari,Manju Tiwari,Rajesh Tiwari,1976-04-15,Female,,34/35 Mathura Vihar  Nr Vijay Nagar  Kanchan Vihar Allahabad  Uttar Pradesh 211002,,"34/35 Mathura Vihar, Nr Vijay Nagar, Kanchan Vihar,Allahabad, Uttar Pradesh-211002",SXDAZ4433P,0,0,67212142638,,9723099667,mrmt@gmail.com,Indian,,,1976,45
41,Bank KYC,,Yadav Mohit Mahesh,Mahesh Yadav,Rani Yadav,Rakhi Yadav,1979-06-08,Male,,Plot No26 7 Mantri Wadi S Vivekanand Road  Pune Maharashtra 411037,,"Plot No26-7 Mantri Wadi,S Vivekanand Road ,Pune,Maharashtra-411037",KIBTQ3694L,0,0,546247424124,,9520457847,ymm@fakemail.com,Indian,,,1979,42
42,Bank KYC,,Kurmi Ankur Dinesh Aabha,Dinesh Kurmi,Aabha Kurmi,Deepa Kurmi,1976-12-20,Male,,Plot 125 Grount Floor  Amar Stambh Zone 1  Mohan Nagar Chinchwad Pune 411019,,"Plot 125,Grount Floor, Amar Stambh,Zone 1, Mohan Nagar,Chinchwad,Pune-411019",UDDCB1665C,0,0,172840301817,,7314237858,kad@fakemail.com,Indian,,,1976,45
43,Bank KYC,,Pooja Vijay Manju Tiwari,Vijay Tiwari,Manju Tiwari,Hemandra Tiwari,1976-04-15,Female,,SN 06  Saket Commercial Complex  Naini Railway Rd   Allahabad  Uttar Pradesh 211002,,"SN-06, Saket Commercial Complex, Naini Railway Rd, ,Allahabad, Uttar Pradesh-211002",ZLOPM2437E,0,0,64212142638,,9423099667,pvmt@fakemail.com,Indian,,,1976,45
44,Bank KYC,,Malik Mohit Mahesh,Mahesh Malik,Rani Malik,Rakhi Malik,1979-06-18,Male,,H No 53 Mantri Wadi S Vivekanand Road  Pune Maharashtra 411037,,"H No 53,Mantri Wadi,S Vivekanand Road ,Pune,Maharashtra-411037",XSDTQ3696L,0,0,420147424120,,9520457847,mmm@fakemail.com,Indian,,,1979,42
45,Bank KYC,,Saini Kuldeep Dipendra Anita,Dipendra Saini,Anita Saini,Deepa Saini,1976-12-20,Male,,25 Grount Floor  Amar Stambh Zone 1  Mohan Nagar Chinchwad Pune 411019,,"25,Grount Floor, Amar Stambh,Zone 1, Mohan Nagar,Chinchwad,Pune-411019",UDDCB1665C,0,0,172840301817,,7224237854,skd@fakemail.com,Indian,,,1976,45
46,Bank KYC,,Sarita Ramesh Mita Gautam,Ramesh Gautam,Mita Gautam,Pushpendra Gautam,1978-04-23,Female,,6 Jayshree  Shankar Soc Dombivali Thane Maharashtra 421203,,"6 Jayshree, Shankar Soc,Dombivali,Thane,Maharashtra-421203",MPMAL5422E,0,0,44212142635,,9513099655,srmg@fakemail.com,Indian,,,1978,43
47,Bank KYC,,Singh Nitin Nilesh,Nilesh Singh,Rekha Singh,Neelam Singh,1982-01-15,Male,,250 Jatia Bhilwara Road  Ahamedabad Gujarat 380003,,"250 Jatia,Bhilwara Road, Ahamedabad,Gujarat-380003",TRBTQ2691L,0,0,420147424120,,3622382381,snn@fake.com,Indian,,,1982,39
48,Bank KYC,,Thakur Rajnesh Rajendra Anita,Rajendra Thakur,Anita Thakur,Deepa Thakur,1976-12-20,Male,,B 183 Rajaji Puram Hapur Uttar Pradesh 245101,,"B-183,Rajaji Puram,Hapur,Uttar Pradesh-245101",GGYHU6251K,0,0,376840301816,,3445577814,trr@fakemail.com,Indian,,,1976,45
49,Bank KYC,,Nikita Ramesh Meena Gautam,Ramesh Gautam,Meena Gautam,Hemant Gautam,1981-05-15,Female,,6b Sultan Alam Road Dombivali Thane Maharashtra 421203,,"6b,Sultan Alam Road,Dombivali,Thane,Maharashtra-421203",ASQML4432E,0,0,46282142638,,9115199655,nrmg@gmail.com,Indian,,,1981,40
50,Bank KYC,,Shah Suraj Rajveer,Rajveer Shah,Rekha Shah,Neelam Shah,1982-10-10,Male,,16/3 Jagannathan Road  Ahamedabad Gujarat 380003,,"16/3 Jagannathan Road, Ahamedabad,Gujarat-380003",DTBRQ3673L,0,0,453847424127,,3622382381,snn@fake.com,Indian,,,1982,39
51,Bank KYC,,Kajla Jitendra Rajendra Anita,Rajendra Kajla,Anita Kajla,Deepa Kajla,1976-12-20,Male,,C 35 Udyogpuram Industrial Estate Hapur Uttar Pradesh 245101,,"C-35,Udyogpuram Industrial Estate,Hapur,Uttar Pradesh-245101",YYKTR9755K,0,0,122840301812,,3145577815,kjra@fakemail.com,Indian,,,1976,45
52,Bank KYC,,Pawan Rakesh Manshi Satpal,Rakesh Satpal,Manshi Satpal,Niraj Satpal,1981-06-15,Male,,16 Hari Om Heritage  Sector 21 Plot No8 Dombivali Thane Maharashtra 421203,,"16,Hari Om Heritage, Sector 21,Plot No8,Dombivali,Thane,Maharashtra-421203",SMALQ2122E,0,0,42262142632,,2287742558,prms@fakemail.com,Indian,,,1981,40
53,Bank KYC,,Vora Jay Rajvir,Rajvir Vora,Renu Vora,Nilima Vora,1982-11-10,Male,,B/103 Asmita Cres  Nr Asmita Club Ahamedabad Gujarat 380003,,"B/103,Asmita Cres, Nr Asmita Club,Ahamedabad,Gujarat-380003",TBTQD4695J,0,0,353847424133,,3777382387,vjr@fakemail.com,Indian,,,1982,39
54,Bank KYC,,Sharma Vardan Rajendra Anita,Rajendra Sharma,Anita Sharma,Deepa Sharma,1976-12-20,Male,,C 35 Udyogpuram Industrial Estate Hapur Uttar Pradesh 245101,,"C-35,Udyogpuram Industrial Estate,Hapur,Uttar Pradesh-245101",YZKTR5758K,0,0,422840301814,,3445577814,svra@fakemail.com,Indian,,,1976,45
55,Bank KYC,,Shabdantika Rakesh Manshi Parab,Rakesh Parab,Manshi Parab,Niraj Parab,1983-03-15,Female,,A/601 DSK Saraswati Vaishet Pada No8 Dombivali Thane Maharashtra 421203,,"A/601,DSK Saraswati,Vaishet Pada No8,Dombivali,Thane,Maharashtra-421203",LIOPK2122E,0,0,42962142639,,4287742554,srm@fakemail.com,Indian,,,1983,38
56,Bank KYC,,Vora Hasti Rajvir,Rajvir Vora,Renu Vora,Nilima Vora,1982-11-10,Female,,H No 17 Sunder Prakash Co hsg society Ahamedabad Gujarat 380003,,"H No-17 Sunder Prakash Co.hsg.society,Ahamedabad,Gujarat-380003",RTEWQ4695J,0,0,357847424137,,8777382387,vhr@gmail.com,Indian,,,1982,39
57,Bank KYC,,Modi Rikita Rajendra Anita,Rajendra Modi,Anita Modi,Dipak Modi,1976-12-20,Female,,Plot No F 7  Industrial Area Hapur Uttar Pradesh 245101,,"Plot No F-7, Industrial Area,Hapur,Uttar Pradesh-245101",CDSAQ5758K,0,0,482840301817,,9442728064,mrr@fakemail.com,Indian,,,1976,45
58,Bank KYC,,Adwait Anil Manisha Dhawan,Anil Dhawan,Manisha Dhawan,Nilam Dhawan,2001-02-15,Male,,D/521 Visava CHS Haji Bapu Road Vashi Maharashtra 421203,,"D/521,Visava CHS Haji Bapu Road,Vashi,Maharashtra-421203",KLIOP3245W,0,0,42961242694,,7287742567,aamd@fakemail.com,Indian,,,2001,20
59,Bank KYC,,Khopar Kanishka Kaustubh,Kaustubh Khopar,Richa Khopar,Nihal Khopar,1985-09-11,Female,,A/33 Kailashchandra CHS LTD Mahindra Nagar Surat Gujarat 380003,,"A/33,Kailashchandra CHS LTD,Mahindra Nagar,Surat,Gujarat-380003",ATEWQ5659A,0,0,957897929569,,8775382085,kkk@fakemail.com,Indian,,,1985,36
60,Bank KYC,,Shah Yeshvi Jignesh Ankita,Jignesh Shah,Ankita Shah,Dinesh Shah,1976-12-20,Female,,H No 21 Om Sai Krupa bldg Meerut Uttar Pradesh 245101,,"H No 21,Om Sai Krupa bldg,Meerut,Uttar Pradesh-245101",SDSAQ6172Z,0,0,682043406720,,9280644458,syja@fakemail.com,Indian,,,1976,45
61,Bank KYC,,Dron Sehul Shwati Nayak,Sehul Nayak,Shwati Nayak,Dilip Nayak,2001-02-15,Male,,G 2 Sayani Chawl Ranisati Marg Opp Laxminarayan Temple Nasik Maharashtra 421203,,"G-2,Sayani Chawl Ranisati Marg,Opp Laxminarayan Temple,Nasik,Maharashtra-421203",CHTBV5267Q,0,0,42961242148,,9457443425,dssn@fakemail.com,Indian,,,2001,20
62,Bank KYC,,Prajapati Yamini Akhilesh,Akhilesh Prajapati,Richa Prajapati,Nitin Prajapati,1985-09-11,Female,,SP 21  Sector C  Chetan Vihar Colony Jhansi Uttarpradesh 380003,,"SP 21, Sector C, Chetan Vihar Colony,Jhansi,Uttarpradesh-380003",BNTUI4136H,0,0,950097929500,,9787427439,pya@gmail.com,Indian,,,1985,36
63,Bank KYC,,Patil Vedika Manish Ankita,Manish Patil,Ankita Patil,Rajesh Patil,1976-12-20,Female,,705 Ashirwad Building C 3 Near Kabutar Khana Meerut Uttar Pradesh 245101,,"705,Ashirwad Building C-3,Near Kabutar Khana,Meerut,Uttar Pradesh-245101",QOPXC6372Z,0,0,612043406730,,7567426478,pvma@fakemial.com,Indian,,,1976,45
64,Bank KYC,,Anirudh Shahil Simran Tripathi,Shahil Tripathi,Simran Tripathi,Dhirandra Tripathi,2001-01-15,Male,,H NO 01 Rani Laxmi Marg  Krishna Nagar Nasik Maharashtra 421203,,"H NO 01,Rani Laxmi Marg ,Krishna Nagar Nasik,Maharashtra-421203",HHTBV0032K,0,0,56452142655,,9557443945,asst@fakemail.com,Indian,,,2001,20
65,Bank KYC,,Prajapati Khushi Akhilesh,Akhilesh Prajapati,Richa Prajapati,NeerajPrajapati,1985-09-11,Female,,2  1st Floor  West Row  Circus AvenueJhansi Uttarpradesh 380003,,"2, 1st Floor, West Row, Circus AvenueJhansi,Uttarpradesh-380003",NTUBI5036Y,0,0,952097929502,,9624389357,pka@fakemail.com,Indian,,,1985,36
66,Bank KYC,,Gopale Sanika Manish Ankita,Manish Gopale,Ankita Gopale,RagvendraGopale,1976-12-20,Female,,4/996  Old Mahabalipuram Road Meerut Uttar Pradesh 245101,,"4/996, Old Mathura Road,Meerut,Uttar Pradesh-245101",PXCQO4372Z,0,0,622043406732,,9214020123,gsma@fakemail.com,Indian,,,1976,45
67,Bank KYC,,Mayur Shahil Simran Pingle,Shahil Pingle,Simran Pingle,NehaPingle,1999-03-15,Male,,B/103  Asmita Cres  Nr Asmita Club Nasik Maharashtra 421203,,"B/103, Asmita Cres, Nr Asmita Club Nasik,Maharashtra-421203",CSDBV2132K,0,0,57252142078,,9557443935,mssp@fakemail.com,Indian,,,1999,22
68,Bank KYC,,Ambaliya Aachal Akhilesh,Akhilesh Ambaliya,Richa Ambaliya,NeerajAmbaliya,1988-09-11,Female,,2nd Floor Centre Point  Above Pizza Hut Circus Avenue Jhansi Uttarpradesh 380003,,"2nd Floor Centre Point, Above Pizza Hut Circus Avenue Jhansi,Uttarpradesh-380003",ASQBI5536Y,0,0,912097929502,,9024389357,aaa@fakemail.com,Indian,,,1988,33
69,Bank KYC,,Dhale Deepa Mahesh Ankita,Mahesh Dhale,Ankita Dhale,Rajendra Dhale,1976-12-20,Female,,18  Civic Centre  Khandelwal Complex  Opp Prabhu Vandana Talkies Meerut Uttar Pradesh 245101,,"18, Civic Centre, Khandelwal Complex, Opp Prabhu Vandana Talkies,Meerut,Uttar Pradesh-245101",XWEQO4377Z,0,0,602043406732,,9014025123,ddma@fakemail.com,Indian,,,1976,45
70,Bank KYC,,Hitesh Shahil Sikha More,Shahil More,Sikha More,NeetuMore,1986-04-21,Male,,330  Goshamahal Road  Begum Baza Chalishgaon Maharashtra 421203,,"330, Goshamahal Road, Begum Baza Chalishgaon,Maharashtra-421203",DBVCS5132K,0,0,97252142087,,9557443957,hsms@fakemail.com,Indian,,,1986,35
71,Bank KYC,,Maniyar Saniya Akhil,Akhil Maniyar,Ritu Maniyar,NirajManiyar,1988-07-24,Female,,Plot No 430A  Industrial Area  Phase II Kanpur Road Jhansi Uttarpradesh 380003,,"Plot No 430A, Industrial Area, Phase II,Kanpur Road,Jhansi,Uttarpradesh-380003",QBIAS5136Y,0,0,912097929585,,9024389378,msa@fakemail.com,Indian,,,1988,33
72,Bank KYC,,Dhale Anita Manish Archna,Manish Dhale,Archna Dhale,Rakesh Dhale,1989-05-23,Female,,10  Patrakar Colony Kirshna Nagar Near Meerut Bus Dipo Meerut Uttar Pradesh 245101,,"10, Patrakar Colony,Kirshna Nagar,Near Meerut Bus Dipo,Meerut,Uttar Pradesh-245101",EQOXW7841Z,0,0,922043406729,,9014025181,dama@fakemail.com,Indian,,,1989,32
